"FullName","Length","LastWriteTime"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\hr_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\hr.pak","618549","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\hu_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\hu_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\hu_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\hu.pak","663088","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\id_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\id_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\id_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\id.pak","548666","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\it_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\it_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\it_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\it.pak","607419","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ja_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ja_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ja_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ja.pak","734920","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\kn_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\kn_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\kn_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\kn.pak","1476030","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ko_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ko_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ko_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ko.pak","625300","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\lt_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\lt_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\lt_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\lt.pak","672783","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\lv_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\lv_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\lv_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\lv.pak","669278","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ml_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ml_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ml_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ml.pak","1518924","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\mr_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\mr_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\mr_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\mr.pak","1258815","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ms_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ms_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ms_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ms.pak","576664","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\nb_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\nb_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\nb_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\nb.pak","552411","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\nl_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\nl_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\nl_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\nl.pak","576177","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pl_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pl_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pl_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pl.pak","643607","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pt-BR_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pt-BR_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pt-BR_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pt-BR.pak","602421","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pt-PT_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pt-PT_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pt-PT_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\pt-PT.pak","606281","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ro_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ro_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ro_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ro.pak","628181","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ru_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ru_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ru_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ru.pak","1036098","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sk_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sk_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sk_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sk.pak","652994","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sl_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sl_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sl_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sl.pak","623531","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sr_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sr_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sr_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sr.pak","958478","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sv_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sv_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sv_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sv.pak","559321","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sw_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sw_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sw_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\sw.pak","591102","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ta_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ta_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ta_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ta.pak","1512590","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\te_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\te_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\te_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\te.pak","1401999","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\th_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\th_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\th_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\th.pak","1175060","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\tr_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\tr_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\tr_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\tr.pak","602416","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\uk_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\uk_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\uk_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\uk.pak","1043395","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ur_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ur_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ur_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\ur.pak","900239","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\vi_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\vi_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\vi_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\vi.pak","716953","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\zh-CN_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\zh-CN_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\zh-CN_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\zh-CN.pak","514477","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\zh-TW_FEMININE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\zh-TW_MASCULINE.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\zh-TW_NEUTER.pak","18","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\locales\zh-TW.pak","508095","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\MEIPreload\manifest.json","238","7-9-2026 10:27:11"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\MEIPreload\preloaded_data.pb","8254","7-9-2026 10:27:11"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\PrivacySandboxAttestationsPreloaded\manifest.json","122","7-9-2026 10:27:11"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\PrivacySandboxAttestationsPreloaded\privacy-sandbox-attestations.dat","7624","7-9-2026 10:27:11"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\resources\accessibility",,"14-9-2026 19:26:59"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\resources\accessibility\reading_mode_gdocs_helper",,"14-9-2026 19:26:59"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\resources\accessibility\reading_mode_gdocs_helper_manifest.json","2400","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\resources\accessibility\reading_mode_gdocs_helper\content.js","439","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1243\chrome-win64\resources\accessibility\reading_mode_gdocs_helper\gdocs_script.js","1425","7-9-2026 10:27:14"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64",,"15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\DEPENDENCIES_VALIDATED","0","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\INSTALLATION_COMPLETE","0","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data",,"15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\IwaKeyDistribution",,"15-9-2026 07:37:19"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\locales",,"15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\MEIPreload",,"15-9-2026 07:37:19"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\resources",,"15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\154.0.8037.0.manifest","224","15-9-2026 07:37:19"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\ABOUT","257","15-9-2026 07:37:19"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\chrome_100_percent.pak","585482","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\chrome_200_percent.pak","944308","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\chrome_elf.dll","2787840","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\chrome_proxy.exe","2552832","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\chrome_pwa_launcher.exe","3185152","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\chrome_wer.dll","115200","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\chrome.dll","302321664","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\chrome.exe","4490752","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\D3DCompiler_47.dll","4753864","15-9-2026 07:37:19"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\dxcompiler.dll","25852928","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\dxil.dll","1503728","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\elevated_tracing_service.exe","4530688","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\elevation_service.exe","3898368","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\First Run","8","15-9-2026 07:37:19"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\icudtl.dat","10823536","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\libEGL.dll","451584","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\libGLESv2.dll","451584","15-9-2026 07:37:21"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\notification_helper.exe","2787840","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\resources.pak","23450819","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\setup.exe","6152704","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\v8_context_snapshot.bin","757576","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\vk_swiftshader_icd.json","106","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\vk_swiftshader.dll","5415936","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\vulkan-1.dll","985600","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-af.hyb","72640","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-as.hyb","703","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-be.hyb","6098","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-bg.hyb","3467","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-bn.hyb","703","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-cs.hyb","64245","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-cu.hyb","52842","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-cy.hyb","35913","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-da.hyb","6967","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-de-1901.hyb","121393","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-de-1996.hyb","120412","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-de-ch-1901.hyb","120218","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-el.hyb","4219","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-en-gb.hyb","46607","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-en-us.hyb","59802","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-es.hyb","14995","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-et.hyb","21421","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-eu.hyb","665","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-fr.hyb","8165","15-9-2026 07:37:22"
"C:\Users\jori\AppData\Local\BrowserAI\browsers\chromium-1244\chrome-win64\hyphen-data\hyph-ga.hyb","35824","15-9-2026 07:37:22"
